LSOA11CD,population
E01002678,2133
E01002679,1939
E01002680,2117
E01002681,2385
E01002682,2397
E01002686,1872
E01002687,1628
E01002689,1563
E01002690,1414
E01002691,1579
E01002692,2053
E01002693,1749
E01032573,1740
E01033000,1751
E01033030,1967
E01033081,1554
E01033082,1222
E01033083,2740
E01033084,1998
E01034032,1871
E01034033,2259
E01034034,1615
E01034035,1571
E01034036,2183
E01034037,2171
E01034038,1906
E01034039,1786
E01034040,1796
E01034041,1481
E01034042,2548
E01034043,1428
E01034044,1285
E01034045,1818
E01034046,1928
E01002694,1519
E01002695,1526
E01002696,1796
E01002697,2274
E01002698,2018
E01002699,1508
E01002700,1349
E01002701,1465
E01002702,3495
E01002703,2481
E01002704,2554
E01002706,2171
E01002707,2012
E01002708,2241
E01002709,1847
E01002710,1652
E01002711,2187
E01002712,1419
E01002713,2767
E01002714,1561
E01002715,1744
E01002716,2325
E01002717,1195
E01002718,1467
E01002719,1474
E01002720,2084
E01002721,1539
E01002722,1406
E01002723,1701
E01002724,2043
E01002725,1367
E01002726,1845
E01002727,1543
E01002728,1530
E01002729,1839
E01002730,1874
E01002732,1911
E01002733,1369
E01002734,2510
E01002735,3180
E01002736,1550
E01002737,2041
E01002738,1813
E01002739,1811
E01002740,2278
E01002741,1518
E01002742,1970
E01002743,1527
E01002744,1268
E01002745,1417
E01002747,1564
E01002748,1623
E01002749,1509
E01002751,1786
E01002752,1573
E01002753,1436
E01002754,1567
E01002755,1254
E01002756,1269
E01002757,1458
E01002758,1756
E01002759,1528
E01002760,1763
E01002762,1912
E01002763,1396
E01002764,1845
E01002765,3165
E01002766,2192
E01002767,2289
E01002768,1628
E01002769,1981
E01002770,1996
E01002771,1610
E01002772,1944
E01002773,1678
E01002774,2193
E01002775,1385
E01002776,1896
E01002777,1658
E01002778,1963
E01002779,1866
E01002780,1707
E01002781,1726
E01002782,1401
E01002783,1652
E01002784,1796
E01002785,1836
E01002786,2030
E01002787,1508
E01002788,1844
E01002789,1839
E01002790,1417
E01002791,1951
E01002792,1838
E01002793,1887
E01002794,2171
E01002795,1987
E01002796,1127
E01002797,1822
E01002798,1959
E01002799,1948
E01002800,1781
E01002801,1512
E01002802,1892
E01002804,1516
E01002805,1477
E01002806,1624
E01002807,1745
E01002808,1942
E01002809,1691
E01002810,1720
E01002811,1654
E01033486,1050
E01033487,1216
E01033488,2239
E01033489,1691
E01033490,1464
E01033491,1947
E01033493,1262
E01033494,1548
E01035651,1629
E01035652,1370
E01035653,1493
E01035654,1144
E01035655,1747
E01035656,1560
E01002812,1540
E01002813,1438
E01002814,2525
E01002815,1198
E01002816,1106
E01002817,1410
E01002818,1296
E01002819,1123
E01002821,1214
E01002823,1222
E01002824,1204
E01002825,1850
E01002826,1311
E01002827,1746
E01002828,1201
E01002829,1250
E01002830,1623
E01002831,1694
E01002832,1537
E01002833,1132
E01002834,1315
E01002835,1538
E01002836,1307
E01002837,1047
E01002839,1558
E01002840,1069
E01002841,1193
E01002842,1022
E01002843,1396
E01002844,1170
E01002845,1250
E01002846,1338
E01002847,1393
E01002848,1237
E01002849,1525
E01002850,1511
E01002851,1275
E01002852,2479
E01002853,1365
E01002854,1092
E01002855,1532
E01002856,1346
E01002857,1397
E01002858,1356
E01002859,1226
E01002860,1113
E01002861,1281
E01002862,1095
E01002863,1102
E01002864,1468
E01002865,1536
E01002866,1765
E01002867,1722
E01002868,1328
E01002869,1646
E01002870,1598
E01002871,1435
E01002872,1289
E01002873,1311
E01002874,1068
E01002875,1202
E01002876,1766
E01002877,2183
E01002878,1409
E01002879,1893
E01002880,1013
E01002881,1397
E01002882,947
E01002883,1613
E01002884,1330
E01002885,1248
E01002886,1268
E01002887,1051
E01002888,1752
E01002889,1660
E01002890,1353
E01002891,1167
E01002892,1366
E01002893,1531
E01002894,1406
E01002896,1598
E01002897,1560
E01002898,1712
E01002899,1322
E01002900,1739
E01002901,1171
E01002902,1222
E01002903,1343
E01002904,1291
E01002905,1700
E01002906,1753
E01002907,1228
E01002908,1415
E01002909,2051
E01002910,1442
E01002911,1304
E01002912,1577
E01002913,1714
E01002914,1250
E01035713,2097
E01035714,2160
E01002915,1497
E01002916,1528
E01002917,1436
E01002918,1761
E01002919,2154
E01002920,1594
E01002921,1742
E01002922,1647
E01002923,1757
E01002924,1508
E01002925,1716
E01002926,1660
E01002927,1652
E01002928,1877
E01002929,1653
E01002930,1963
E01002931,1959
E01002932,2122
E01002933,1983
E01002934,1790
E01002935,2039
E01002937,1780
E01002938,1948
E01002939,1693
E01002940,1687
E01002941,1656
E01002942,1404
E01002943,1447
E01002944,1414
E01002945,1613
E01002946,1500
E01002947,1650
E01002948,2205
E01002949,1849
E01002950,1732
E01002951,1555
E01002952,1378
E01002953,1400
E01002954,1484
E01002955,1455
E01002956,1462
E01002957,1754
E01002958,1726
E01002959,1379
E01002960,1646
E01002961,1699
E01002962,1632
E01002963,1825
E01002964,2721
E01002965,2707
E01002966,2084
E01002967,1882
E01002968,3521
E01002969,1748
E01002970,1882
E01002971,1870
E01002972,2155
E01002973,2009
E01002974,2130
E01002975,1445
E01002976,1697
E01002977,1684
E01002978,1857
E01002979,1522
E01002980,1436
E01002981,1611
E01002982,1538
E01002983,1738
E01002984,1389
E01002985,1757
E01002986,1376
E01002987,1853
E01002988,1792
E01002989,1901
E01002990,1809
E01002991,1600
E01002992,1829
E01002993,1579
E01002994,1644
E01002995,1619
E01002996,1631
E01002997,1510
E01002998,1651
E01002999,1678
E01003000,2018
E01003001,2012
E01003002,2004
E01003003,1854
E01003004,1679
E01003005,1549
E01003006,1560
E01003007,1680
E01003008,1513
E01003009,2087
E01003010,1421
E01003011,1695
E01033569,1965
E01034576,1301
E01034577,1488
E01003013,2416
E01003014,1481
E01003015,1663
E01003016,1340
E01003017,1662
E01003018,1996
E01003019,2033
E01003020,1828
E01003021,2043
E01003022,1543
E01003023,2517
E01003024,1739
E01003025,2019
E01003026,1551
E01003027,1359
E01003028,1379
E01003029,1820
E01003030,1763
E01003031,1600
E01003032,1736
E01003033,1765
E01003034,1676
E01003035,1695
E01003036,1795
E01003037,1406
E01003038,1766
E01003039,1991
E01003040,1208
E01003041,1569
E01003042,1086
E01003043,1608
E01003044,1485
E01003045,2048
E01003046,1535
E01003047,1891
E01003048,1844
E01003049,1713
E01003050,1547
E01003051,2120
E01003052,2175
E01003053,1696
E01003054,2181
E01003055,1574
E01003056,1549
E01003057,1714
E01003058,1921
E01003059,2306
E01003060,1825
E01003061,1386
E01003062,1731
E01003063,1430
E01003064,1367
E01003065,1638
E01003066,1882
E01003067,1498
E01003068,1470
E01003069,1264
E01003070,1469
E01003071,2319
E01003072,1802
E01003073,1570
E01003074,2257
E01003075,1640
E01003076,2574
E01003077,1835
E01003078,1622
E01003079,1691
E01003080,1625
E01003081,1852
E01003082,1406
E01003083,1500
E01003084,1540
E01003085,1765
E01003086,1517
E01003087,1573
E01003088,1517
E01003089,1942
E01003090,2508
E01003091,1685
E01003092,2327
E01003093,2161
E01003094,1500
E01003095,1588
E01003096,2260
E01003097,1502
E01003098,1374
E01003099,1681
E01003100,2101
E01003101,1614
E01003102,1738
E01003104,1685
E01003105,1683
E01003106,1998
E01003107,1804
E01003108,1521
E01003110,2064
E01003111,2006
E01003112,1700
E01003113,1764
E01003114,2426
E01003115,1594
E01003116,1808
E01003117,1883
E01003118,1967
E01003119,2114
E01003120,2507
E01003121,1473
E01003122,1885
E01003123,1559
E01003124,1384
E01003125,1692
E01003126,1632
E01003127,2114
E01003128,1615
E01003129,1731
E01003130,1875
E01003131,2101
E01003132,1473
E01003133,1608
E01003134,1627
E01003135,1801
E01003136,1600
E01003137,1608
E01003138,1452
E01003139,1553
E01003140,1546
E01003141,1797
E01003142,1390
E01003143,1586
E01003144,1530
E01003145,1640
E01003146,1597
E01003147,2023
E01003148,1772
E01003149,1753
E01003150,1950
E01003151,1968
E01003152,1798
E01003153,2362
E01003154,1992
E01003155,1816
E01003156,1498
E01003157,1444
E01003158,1463
E01003159,1774
E01003160,1153
E01003161,1238
E01003162,1839
E01003163,1621
E01003164,2291
E01003165,1603
E01003166,2619
E01003167,1669
E01003168,1625
E01003169,2201
E01003170,1808
E01003171,1631
E01003172,1855
E01003173,1588
E01003174,1957
E01003175,1544
E01003176,1976
E01003177,1545
E01003178,1434
E01003179,1568
E01003180,1589
E01003181,1483
E01003182,1735
E01003183,1522
E01003184,1350
E01003185,1822
E01003186,2363
E01003187,2298
E01003188,1271
E01032582,2749
E01033208,1721
E01033862,1802
E01033863,1306
E01033864,1010
E01033865,2838
E01033866,1392
E01003189,1678
E01003190,2312
E01003191,1622
E01003192,1716
E01003193,1838
E01003194,1788
E01003195,1485
E01003196,1642
E01003197,1634
E01003198,1514
E01003199,1947
E01003200,1432
E01003201,1644
E01003202,1623
E01003203,2024
E01003204,1663
E01003205,1514
E01003206,1300
E01003207,2292
E01003209,1914
E01003210,1754
E01003211,1509
E01003212,1994
E01003213,1912
E01003214,1747
E01003215,1939
E01003216,1744
E01003217,2024
E01003218,1520
E01003219,1803
E01003220,1671
E01003221,2235
E01003222,1596
E01003223,1797
E01003224,1775
E01003225,1584
E01003226,1831
E01003227,1608
E01003228,1580
E01003229,1654
E01003230,1969
E01003231,1565
E01003232,1708
E01003233,1875
E01003235,1469
E01003236,1672
E01003237,1703
E01003238,1511
E01003239,1637
E01003240,2058
E01003241,1633
E01003243,1577
E01003244,1974
E01003245,1972
E01003246,2396
E01003247,2113
E01003248,1605
E01003249,2007
E01003251,1678
E01003252,1479
E01003253,1430
E01003254,1397
E01003255,2006
E01003256,2069
E01003257,1769
E01003258,1480
E01003259,1766
E01003260,1642
E01003261,1484
E01003262,1552
E01003263,1903
E01003264,1739
E01003265,1687
E01003266,1780
E01003267,1809
E01003268,1788
E01003269,1563
E01003270,1680
E01003271,1558
E01003272,1982
E01003273,1424
E01003274,1551
E01003275,1622
E01003276,1895
E01003277,1628
E01003278,2104
E01003279,1577
E01003280,1622
E01003281,1524
E01003282,2337
E01003283,2006
E01003284,1875
E01003285,1721
E01003286,1751
E01003287,1855
E01003288,2208
E01003290,1921
E01003291,1519
E01003292,1808
E01003293,1617
E01003295,1762
E01003297,1690
E01003298,1238
E01003299,1803
E01003300,1418
E01003301,2722
E01003302,1844
E01003303,1910
E01003304,2183
E01003305,2258
E01003307,1585
E01003308,1704
E01003309,1651
E01003310,1581
E01003311,1616
E01003312,1738
E01003313,1667
E01003314,1640
E01003315,1326
E01003316,1464
E01003318,2119
E01003319,1814
E01003320,1611
E01003321,1752
E01003322,1585
E01003323,1515
E01003324,1663
E01003325,1835
E01003326,1852
E01003327,1712
E01003328,1684
E01003329,1590
E01003330,1605
E01003331,1487
E01003332,1578
E01003333,1543
E01003334,1808
E01003335,1468
E01003336,1462
E01003337,1372
E01003338,2086
E01003339,1727
E01003340,1971
E01003341,1330
E01003342,1620
E01003343,1354
E01003344,1515
E01003345,1787
E01003346,1692
E01003347,1662
E01003348,1899
E01003349,1527
E01003350,1381
E01003351,1712
E01003352,2315
E01003353,1776
E01003354,2129
E01032564,1300
E01032565,1413
E01032579,2320
E01033320,1569
E01033322,1247
E01033324,1465
E01033325,1336
E01033327,2160
E01033341,1241
E01034387,1658
E01034388,1331
E01034389,1674
E01034390,1515
E01034391,1693
E01034392,1892
E01034393,1832
E01034394,1323
E01034395,1839
E01003355,1728
E01003356,1789
E01003357,1959
E01003358,1868
E01003359,1798
E01003360,1895
E01003361,1666
E01003362,1407
E01003363,1720
E01003364,1879
E01003365,1474
E01003366,1852
E01003368,1734
E01003369,1628
E01003370,2042
E01003371,1578
E01003372,1679
E01003373,1591
E01003374,1961
E01003375,1846
E01003376,1585
E01003377,1608
E01003378,2250
E01003379,2069
E01003380,1731
E01003381,1670
E01003382,1905
E01003383,1619
E01003384,1648
E01003385,1629
E01003386,2330
E01003387,2051
E01003388,1728
E01003389,1828
E01003390,1871
E01003391,1179
E01003392,1464
E01003393,1681
E01003394,2094
E01003395,1725
E01003396,1477
E01003397,1530
E01003398,1983
E01003399,1420
E01003400,1365
E01003401,1322
E01003402,1410
E01003403,1436
E01003404,1890
E01003405,2503
E01003406,1667
E01003407,1934
E01003408,1899
E01003409,1850
E01003410,1762
E01003411,2088
E01003412,1759
E01003413,2043
E01003414,1819
E01003415,2431
E01003416,1668
E01003417,1621
E01003418,1394
E01003419,1874
E01003420,1525
E01003421,1590
E01003422,1492
E01003423,1749
E01003424,1523
E01003425,1457
E01003426,1727
E01003427,2007
E01003428,1546
E01003429,1726
E01003430,1771
E01003431,1773
E01003432,1737
E01003433,1731
E01003434,1584
E01003435,2160
E01003436,1791
E01003437,2073
E01003438,1871
E01003439,1569
E01003440,1647
E01003441,1969
E01003442,1671
E01003443,1562
E01003444,1623
E01003445,1825
E01003446,2078
E01003447,1656
E01003448,2384
E01003449,1906
E01003450,1718
E01003451,2011
E01003452,2171
E01003453,1857
E01003454,1337
E01003455,1729
E01003456,1574
E01003457,1622
E01003458,1723
E01003459,2213
E01003460,1309
E01003461,1429
E01003462,1383
E01003463,1571
E01003464,1415
E01003465,1313
E01003466,1722
E01003467,1717
E01003468,1738
E01003469,1712
E01003470,2127
E01003471,1742
E01003472,1246
E01003473,1422
E01003474,1294
E01003476,1304
E01003477,1550
E01003478,1976
E01034578,1013
E01034579,2672
E01034580,1731
E01034581,1571
E01003479,1568
E01003480,2023
E01003481,1473
E01003483,1983
E01003484,1752
E01003485,1732
E01003486,1187
E01003487,1293
E01003488,2032
E01003489,3803
E01003490,2105
E01003491,2148
E01003492,2135
E01003494,2172
E01003495,2123
E01003496,1368
E01003497,1773
E01003498,1951
E01003499,2758
E01003500,2104
E01003501,2458
E01003502,2848
E01003503,3044
E01003506,1471
E01003507,2484
E01003508,2716
E01003509,2082
E01003511,1881
E01003512,2036
E01003513,1634
E01003514,1795
E01003515,2600
E01003516,1931
E01003517,1960
E01003518,1661
E01003519,1641
E01003520,2137
E01003521,2446
E01003522,1851
E01003523,2768
E01003524,2074
E01003525,2285
E01003526,1805
E01003527,1958
E01003528,1283
E01003529,2556
E01003530,1849
E01003531,2165
E01003532,2305
E01003533,2465
E01003534,2438
E01003535,1918
E01003536,2152
E01003537,2246
E01003538,2229
E01003539,2585
E01003540,2023
E01003541,2094
E01003542,2225
E01003543,2466
E01003544,1871
E01003545,1776
E01003546,1819
E01003547,2088
E01003548,2260
E01003549,2308
E01003550,1756
E01003551,1939
E01003552,1586
E01003553,2311
E01003554,1918
E01003555,1852
E01003556,2246
E01003557,1964
E01003558,1936
E01003559,2492
E01003560,1745
E01003561,1773
E01003562,2218
E01003563,2665
E01003564,2509
E01003565,2140
E01003566,1968
E01003567,2127
E01003568,2710
E01003569,2585
E01003570,2103
E01003571,2303
E01003572,1704
E01003573,2526
E01003574,2666
E01003575,1853
E01003576,1896
E01003577,2486
E01003578,2060
E01003579,1978
E01003580,2099
E01003581,1869
E01003582,1672
E01003583,2062
E01003584,1999
E01003585,1773
E01003586,1940
E01003587,2475
E01003588,1647
E01003589,1778
E01003590,1550
E01003591,2305
E01003592,1979
E01003593,1669
E01003594,1905
E01003595,1875
E01003596,1774
E01003597,2132
E01003598,1882
E01003599,1699
E01003600,1790
E01003601,2274
E01003602,2314
E01003603,2028
E01003604,2253
E01003605,2172
E01003607,1972
E01003608,2112
E01003611,1989
E01003615,1699
E01003616,2011
E01003618,2231
E01003619,2308
E01003621,1752
E01003622,1993
E01003623,1745
E01003624,1713
E01003625,1792
E01003626,1775
E01003627,1547
E01003628,1635
E01003629,1905
E01003630,1991
E01003631,1927
E01003632,2498
E01003633,1839
E01003634,1765
E01003635,1839
E01003636,2317
E01003637,1961
E01033579,2102
E01033580,1415
E01033581,1946
E01033582,1520
E01033584,1768
E01033586,2489
E01034199,1953
E01034200,1643
E01034201,1532
E01034202,1702
E01034203,1626
E01034204,1987
E01034205,1563
E01034206,2270
E01034207,2247
E01034208,2068
E01034209,2235
E01034210,1690
E01034211,2273
E01034212,2336
E01034213,2282
E01034214,1835
E01034215,1715
E01034216,1695
E01034217,2761
E01034218,2203
E01034219,2274
E01034220,2268
E01034221,2333
E01034222,1726
E01034223,1441
E01034224,2023
E01034225,1845
E01034226,1493
E01034227,2287
E01034228,1468
E01034229,1729
E01034230,1802
E01034231,1562
E01003638,1999
E01003639,2382
E01003640,1901
E01003641,2113
E01003642,1817
E01003643,2370
E01003644,1694
E01003645,2999
E01003646,2052
E01003647,2025
E01003648,1673
E01003649,1676
E01003650,1893
E01003651,1597
E01003652,1597
E01003653,2388
E01003654,1624
E01003655,1500
E01003656,1580
E01003657,2167
E01003658,1680
E01003659,1808
E01003660,1683
E01003661,2244
E01003662,2244
E01003663,2024
E01003664,1812
E01003665,1843
E01003666,2975
E01003668,1758
E01003669,1600
E01003670,1523
E01003671,1488
E01003672,1680
E01003673,1880
E01003674,2346
E01003675,1883
E01003676,1966
E01003677,1755
E01003678,1652
E01003679,1737
E01003680,1686
E01003681,2004
E01003682,1823
E01003683,2337
E01003684,1989
E01003685,2114
E01003686,2174
E01003688,2018
E01003689,2553
E01003690,2325
E01003691,1677
E01003692,1677
E01003693,1732
E01003694,1459
E01003695,1603
E01003696,1795
E01003697,1763
E01003698,1612
E01003699,1583
E01003700,2645
E01003701,2158
E01003702,2442
E01003703,2644
E01003704,2059
E01003705,2485
E01003706,1708
E01003707,1552
E01003708,2069
E01003709,1800
E01003710,1453
E01003711,1924
E01003712,1512
E01003713,1949
E01003714,2613
E01003715,2259
E01003716,1954
E01003718,2176
E01003719,2566
E01003720,1996
E01003721,2068
E01003722,2453
E01003723,2022
E01003724,1481
E01003725,1846
E01003726,2990
E01003727,1828
E01003729,1922
E01003730,1919
E01003731,1531
E01003732,1873
E01003733,2062
E01003734,2000
E01003735,2088
E01003736,2184
E01003737,2994
E01003738,2489
E01003739,2497
E01003740,2270
E01003741,2101
E01003742,2474
E01003743,1942
E01003744,1479
E01003745,1381
E01003746,1628
E01003747,1346
E01003748,1604
E01003749,1785
E01003750,1904
E01003751,2182
E01003752,3004
E01003753,2100
E01003754,1760
E01003755,2461
E01003756,2632
E01003757,2168
E01003759,1501
E01003760,1896
E01003761,1774
E01003762,1683
E01003763,1985
E01003764,2145
E01003765,1960
E01003766,2302
E01003767,2461
E01003768,2208
E01003769,2106
E01003770,2868
E01003771,1941
E01003772,1920
E01003773,1988
E01003774,1908
E01003775,1638
E01003776,1678
E01003777,1764
E01003778,2016
E01003779,1692
E01003780,1518
E01003781,2323
E01003782,1709
E01003783,2778
E01003784,2179
E01003785,2225
E01003786,1590
E01003787,1723
E01003788,2014
E01003789,1413
E01003790,1543
E01003791,1470
E01003792,1444
E01003793,1607
E01003794,1506
E01003795,1263
E01003796,1604
E01032581,2040
E01033589,2034
E01033590,1272
E01033591,3406
E01033592,1952
E01034480,1392
E01034481,1721
E01034482,1186
E01034483,2122
E01034484,1779
E01003797,1329
E01003798,1347
E01003799,1586
E01003800,1483
E01003801,1236
E01003802,1387
E01003803,1534
E01003804,1918
E01003805,1663
E01003806,1487
E01003807,2004
E01003808,1860
E01003809,1653
E01003810,1608
E01003811,1828
E01003812,1883
E01003813,1605
E01003814,1847
E01003815,2079
E01003816,1751
E01003817,1977
E01003818,1671
E01003819,1750
E01003820,2092
E01003821,1612
E01003822,1461
E01003823,1687
E01003824,1617
E01003825,1715
E01003826,1774
E01003827,2020
E01003828,1545
E01003829,1775
E01003830,1948
E01003831,1756
E01003832,1544
E01003833,1483
E01003834,1559
E01003835,1609
E01003836,1372
E01003837,2069
E01003838,1654
E01003839,2241
E01003840,1899
E01003841,2295
E01003842,1751
E01003843,2235
E01003844,1487
E01003845,1821
E01003846,1699
E01003847,1756
E01003848,1917
E01003849,1573
E01003851,1559
E01003852,1378
E01003853,1428
E01003854,1447
E01003855,1966
E01003856,1705
E01003857,1867
E01003858,1654
E01003859,1627
